Baton Pass,normal,SUPPORT,0,,,SPECIAL,CHANNEL,User,Switcher Move. User switches out with another Pokémon. Any Attribute increase on the user is passed on the next Pokémon. The user can’t increase its Attributes again until the end of the scene.,"The user stores part of its power on a twig or a stick, anyone who touch the item will receive its might."
Belly Drum,normal,SUPPORT,0,,,TOUGH,PERFORM,User,User deals Damage to itself equal to Half of its total HP rounded down. Increase User's Strength by 3.,The Pokémon Roars a war cry while hitting its Belly.
Bestow,normal,SUPPORT,0,,,COOL,ETIQUETTE,Foe,"If target is not holding an Item, the User gives its own.","The Pokemon respectfully offers an item, the target will take it and keep it to be polite."
Bide,normal,PHYSICAL,0,,,DEXTERITY,BRAWL,Foe,"The User will take the next 2 hits. After those two attacks, you may use this Move again to retaliate with Strength + Twice the Damage Received from those 2 hits.",The user endures the hit then unleashes an attack even greater.
Bind,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Block. Deal 2 dice of damage at the end of each Round. Lasts 4 Rounds. -2 Accuracy.,"The Pokémon uses its body to bind the foe, restraining and squeezing it."
Block,normal,SUPPORT,0,,,DEXTERITY,BRAWL,Foe,Blocks.,"The user moves swiftly, blocking the escape routes of the foe."
Body Slam,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 3 Chance Dice to Paralyze the foe.,"The user charges against the foe using its body to knock it down, leaving the target stunned."
Boomburst,normal,SPECIAL,6,SPECIAL,,DEXTERITY,CHANNEL,Area,Sound Based.,The user creates an explosive sound that deafens everyone in the battlefield.
Camouflage,normal,SUPPORT,0,,,SPECIAL,NATURE,User,"For the rest of the scene the User changes type to one that fits the terrain it is in (i.e. Usar is in a rocky cave, becoming rock type)","The user mimics the environment, it becomes one with the surroundings."
Captivate,normal,SUPPORT,0,,,BEAUTY,ALLURE,All Foes,"If the affected targets are from the opposite gender, Reduce their Special by 2.","The Pokémon shows off its attractiveness and even flirts with the opponents, those who fall for its charms can’t focus on the battle."
Chip Away,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,This attack ignores Defense and Evasion modifiers on the foe.,The user looks for an opening and strikes directly there. It nibbles bit by bit even the toughest of surfaces.
Comet Punch,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Successive Actions. Fist Based.,The user throws a quick series of punches at the foe.
Confide,normal,SUPPORT,0,,,CUTE,ALLURE,Foe,Reduce the foes' Special.,The Pokemon tells a secret to the target. The foe loses its ability to concentrate.
Constrict,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Blocks. Roll 2 Dice of Damage against the foe at the end of each Round. Lasts 4 Rounds.,The Pokemon uses its body to hold and constrict the foe. It won't let go easily.
Conversion,normal,SUPPORT,0,,,WILL,CHANNEL,User,The user changes its type at random.,The Pokemon downloads the data of a Move to add it to its code.
Conversion 2,normal,SUPPORT,0,,,WILL,CHANNEL,User,"After being dealt damage, choose a Type resistant to the Type of that attack. That's the Type of the User until it uses this Move again.",The Pokemon downloads the data of a move that was used against it. Change the code of the user to a type resistant to the that move.
Copycat,normal,SUPPORT,0,Same as the copied move,,Same as the copied move,,Foe,Copies the last move the foe has performed.,The user will closely watch the movements of the target and will imitate them to perfection.
Court Change,normal,SUPPORT,0,,,CLEVER,ETIQUETTE,Battlefield,"Swap any Barriers (i.e.Light Screen, Reflect etc.), Entry Hazards (i.e. Toxic Spikes, Sticky Web etc.) and Effects on the foe's side of the field (i.e. Tailwind, Grassy Terrain etc.) for the one's on the User's side.","The Pokemon signals the referee for half-time, the referee complies and both parties swap their sides of the field. Wait. Did we forget something?"
Covet,normal,PHYSICAL,2,STRENGTH,,CLEVER,STEALTH,Foe,"If the user is not holding an item, Steal the target's Held Item.","The User approaches with caution, deals a quick strike and takes the chance to steal the target's item."
Crush Claw,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 5 Chance Dice to Reduce the target's Defense by 2. Lethal.,"The user crushes its claws against the foe, it may pierce the skin of the foe."
Crush Grip,normal,PHYSICAL,1,STRENGTH,,STRENGTH,BRAWL,Foe,"Lethal. If the foe has a Base HP higher than 3, add 1 Die to the Damage pool for every exceeding point. Up to 9 Dice may be added this way",The Pokemon grips the foe and starts crushing it. Small targets are difficult to grasp but larger bodies will not be released until they break.
Cut,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,May be used to cut down trees and clear paths.,A slim but precise cut that may slice through anything.
Defense Curl,normal,SUPPORT,0,,,VITALITY,BRAWL,User,Increase the User's Defense.,The user curls like a ball to protect against most threats.
Disable,normal,SUPPORT,0,,,INSIGHT,CHANNEL,Foe,The Target cannot use the last move it performed. Lasts 4 Rounds.,"The user hits a nerve on the foe, impeding it from performing its previous action for a short while."
Dizzy Punch,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 2 Chance Dice to Confuse the foe. Fist Based.,A swift punch to the jaw that spins the target and may leave it quite dizzy and disoriented.
Double Hit,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Double Action. -1 Accuracy.,The Pokemon uses the classic 'One-Two' to attack the foe.
Double Slap,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Successive Actions. -2 Accuracy.,The user attacks its foe with two or more slaps in the face.
Double Team,normal,SUPPORT,0,,,DEXTERITY,EVASION,User,The User can now make up to 5 Evasions per Round.,"The user moves rapidly around the foe, creating illusory copies of itself."
Double-Edge,normal,PHYSICAL,5,STRENGTH,,STRENGTH,BRAWL,Foe,Recoil.,"The user recklessly slams its foe to deal a lot of damage, but it may also hurt itself in the process."
Echoed Voice,normal,SPECIAL,2,SPECIAL,,DEXTERITY,CHANNEL,Foe,"Sound Based. This move can be used many times in the same Round. Add 1 Extra Dice to the Damage Pool for every consecutive time you use it. Up to 8 dice may be added this way. Reset the effect if the user performs another move, evasion, or clash.","The user shouts loudly and the echo answers back, it will yell louder every time the echo talks back."
Egg Bomb,normal,PHYSICAL,4,STRENGTH,,DEXTERITY,BRAWL,Foe,Ranged. -2 Accuracy.,The user throws a big egg with great force against its foe.
Encore,normal,SUPPORT,0,,,COOL,ALLURE,Foe,"For the duration of this effect, the target will repeat the exact same action sequence it had this round. Target must have had an action sequence. Last 4 Rounds. Priority 3.",The user claps and cheers at the target to encourage it to repeat what it just did.
Endeavor,normal,PHYSICAL,0,,,WILL,CHANNEL,Foe,Roll Damage equal to the Difference between user's Full HP and its Current HP (up to 10). User cannot reduce the target's HP to lower than its own remaining HP. Ignore foe's Defenses.,"With pure willpower, the user struggles with its foe despite the pain"
Endure,normal,SUPPORT,0,,,WILL,CHANNEL,User,"Priority 5. Shield Move. For the rest of the Round damaging moves can not reduce the user's HP to less then 1. Status Ailments, Weather Conditions, Recoil, Self inflicted damage can still deal damage.",The user gets prepared to receive a fatal blow. It resists the pain despite being seriously hurt.
Entrainment,normal,SUPPORT,0,,,COOL,PERFORM,Foe,The target's Ability is replaced by the User's own Ability. (ie. Luvdiscs's Swift Swim Ability will replace Geodude's Sturdy Ability).,The Pokemon dances with a catchy rhythm. The target starts dancing too and both connect to a very personal level through this performance.
Explosion,normal,PHYSICAL,10,STRENGTH,,STRENGTH,BRAWL,Area,After the damage is dealt the User faints. Lethal.,"The user focuses on exploding its body, the explosion deals a massive wave of damage. A very dangerous move."
Extreme Speed,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Priority 2. Triple the Pokémon's movement speed.,The user charges at a blinding speed against the target.
Facade,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,"If User's got a Status Ailment (Paralysis, Poison, Burn, etc.) Add 3 Extra Dice to the Damage pool.","The Pokemon will make an upfront attack. If the user is suffering, the attack will be stronger."
Fake Out,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,"Priority 1. Flinch the foe. This move will only work the First Round the Pokémon is out in battle. From the second round on, it will fail automatically.","While still preparing for battle, the user will suddenly attack the foe."
False Swipe,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,The foe can't go below 1 HP when hit by this Move.,The user strikes the foe but lowers the power of the blow at the last second.
Feint,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Priority 2. This Move ignores any Shielding Move.,The Pokemon feints a strike then hits for real even if the foe attempts to protect itself.
Flail,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Add 1 Dice to the Damage Roll for every missing HP the user has. Up to +5 Dice may be added this way.,The User flails and struggles to survive. The more weakened it is the stronger this attack will be.
Flash,normal,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Reduce 1 success from all the foe's Accuracy rolls.,"The user suddenly emits a blinding light around its body, dazing its opponent in the process."
Focus Energy,normal,SUPPORT,0,,,INSIGHT,CHANNEL,User,All of the user's damage moves now have High Critical. This effect lasts until end of scene or the user is removed from battle.,The Pokemon's energy is raised to make all strikes much more precise.
Follow Me,normal,SUPPORT,0,,,COOL,PERFORM,User,Foes will target the user this Round. Priority 5.,The Pokemon will draw everyone's attention. All foes are taunted to do their worst.
Foresight,normal,SUPPORT,0,,,INSIGHT,ALERT,Foe,The Foe cannot evade moves performed by the user. User's Normal and Fighting Moves can affect Ghost Types and Ghost Moves can affect Normal Types.,The Pokemon uses its developed senses and mental ability to foresee the immediate future.
Frustration,normal,PHYSICAL,0,STRENGTH,MISSING HAPPINESS,DEXTERITY,BRAWL,Foe,Add +1 Dice to the Damage Roll for every missing point of Happiness on the User.,A move that relies on how badly a Pokemon has been treated to make it vicious and uncaring.
Fury Attack,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Successive Actions. -1 Accuracy.,The Pokemon goes at it with everything its got in a rather disordered way.
Fury Swipes,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Successive Actions. -1 Accuracy.,The user swiftly uses its claws to strike the foe multiple times.
Giga Impact,normal,PHYSICAL,6,STRENGTH,,STRENGTH,BRAWL,Foe,Must Recharge. Lethal. -1 Accuracy.,The Pokemon strikes with a brutal force using all its body. The impact leaves the user somewhat stunned.
Glare,normal,SUPPORT,0,,,TOUGH,INTIMIDATE,Foe,Paralyze the foe. -1 Accuracy.,The Pokemon uses its intimidating glare to paralyze the foe with sheer terror.
Growl,normal,SUPPORT,0,,,TOUGH/CUTE,PERFORM,All Foes,"Reduce the foe's Strength. Sound Based. ""Growl (Cute/Tough)"", the user should use the one with highest stat (tough / cute)","Either by a menacing attitude or cute demeanor, the foe will be unsure about attacking the user with full force."
Growl (Cute),normal,SUPPORT,0,,,CUTE,PERFORM,All Foes,"Reduce the foe's Strength. Sound Based. Same move as ""Growl (Tough)"", the user should use the one with highest stat (tough / cute)","The user shows its cute demeanor, making the foe unsure about attacking the user with full force."
Growl (Tough),normal,SUPPORT,0,,,TOUGH,PERFORM,All Foes,"Reduce the foe's Strength. Sound Based. Same move as ""Growl (Cute)"", the user should use the one with highest stat (tough / cute)","The user exhibits a menacing attitude, making the foe unsure about attacking the user with full force."
Growth,normal,SUPPORT,0,,,SPECIAL,NATURE,User,Increase the User's Strength and Special.,The Pokemon expands its body. It grows bigger and stronger.
Guillotine,normal,PHYSICAL,0,,,DEXTERITY,BRAWL,Foe,The target is dealt damage equal to its remaining HP plus 1 Lethal. -5 Accuracy.,The Pokemon uses the sharpest part of its body to almost snap the neck of its foe. It is a devastating attack. The foe must be lucky to get out of it alive.
Harden,normal,SUPPORT,0,,,VITALITY,NATURE,User,Increase the User's Defense.,The user stiffins its body and prepares for any incoming attack.
Head Charge,normal,PHYSICAL,5,STRENGTH,,STRENGTH,BRAWL,Foe,Recoil.,The Pokemon clashes against the foe using its head aas a boulder.
Headbutt,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 3 Chance Dice to Flinch. May call Random Encounters when hitting trees.,The user strikes the foe with its hard head. Perfect for taking down fruits from trees or shake Pokemon out of their nests on treetops.
Heal Bell,normal,SUPPORT,0,,,SPECIAL,PERFORM,User and Allies,Cure the User and allies suffering from Status Conditions. They don't need to be on the battlefield to get this effect. Sound Based.,The Pokemon chimes a magical bell. Legend says the soothing sound has healing properties.
Helping Hand,normal,SUPPORT,0,,,DEXTERITY,PERFORM,One Ally,"Target Pokémon gets 2 Extra Dice on its next Skill, Accuracy and Damage Rolls. Priority 5.",The Pokemon assists an ally. Together they are stronger.
Hidden Power,normal,SPECIAL,0,,,,,Foe,Storyteller decides power and type,Every Pokemon has an unknown power that can be released with surprising results.
Horn Attack,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,-,The Pokemon attacks the foe with its horns. This strike is very painful.
Horn Drill,normal,PHYSICAL,0,,,DEXTERITY,BRAWL,Foe,The target is dealt damage equal to its remaining HP plus 1 Lethal. -5 Accuracy.,The user stabs the target with a horn used like a drill. The foe is often left in a critical condition. A move to be wary of.
Howl,normal,SUPPORT,0,,,COOL,INTIMIDATE,User,Increase the User's Strength.,"The Pokemon lets out an impressive howl, making it appear a lot more menacing."
Hyper Beam,normal,SPECIAL,6,SPECIAL,,SPECIAL,CHANNEL,Foe,Must Recharge. Lethal. -1 Accuracy.,The Pokemon casts an incredible beam that leaves a giant trail of destruction behind. The user is left exhausted.
Hyper Fang,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 1 Chance Dice to Flinch.,The Pokemon bites hard into the foe with its powerful fangs.
Hyper Voice,normal,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,All Foes,Sound Based.,The user emits a horrible echoing sound that could burst the ears.
Judgment,normal,SPECIAL,0,SPECIAL,,INSIGHT,INTIMIDATE,Foe,"Ignore Defenses. This Move is considered to be any Type the user wants. If something would prevent this Move from dealing Damage, ignore it. This Move can't be Clashed. This Move's Power and extra Added Effects are decided by the Storyteller.","Eventually, everyone gets what they deserve."
Laser Focus,normal,SUPPORT,0,,,INSIGHT,ALERT,User,The next time the user lands a hit it will be treated as if it were a Critical Hit.,Through its incredible awareness the Pokemon finds a straight path into a weak point of the foe. The attack that follows is usually devastating.
Last Resort,normal,PHYSICAL,6,STRENGTH,,DEXTERITY,BRAWL,Foe,It can be used only after the Pokémon has performed all its known moves at least once during the battle.,"When everything else fails, the Pokemon gives everything in a last resort attack."
Leer,normal,SUPPORT,0,,,TOUGH,INTIMIDATE,All Foes,Reduce the Defense of those affected.,A vicious glare that will make any opponent doubt its own strength in battle.
Lock-On,normal,SUPPORT,0,,,INSIGHT,ALERT,User,The next attack the user performs has 2 automatic unremovable successes on its Accuracy Roll.,The Pokemon's eyes zoom at a moving target to ensure that the next attack will be dealt with precision.
Lovely Kiss,normal,SUPPORT,0,,,MISSING BEAUTY,ALLURE,Foe,Put the Target to Sleep.,The Pokemon approaches the foe with a kiss. Its ugly face and awful smooch make the poor creature faint in terror.
Lucky Chant,normal,SUPPORT,0,,,SPECIAL,PERFORM,User and Allies,User and Allies in range can re-roll one un-successful die from all their rolls until the end of the scene. If an opponent would land a Critical Hit it doesn't. Outside of battle good things happen at the story tellers discretion.,The user chants an incantation to the skies. The beautiful performance grants this Pokemon and its allies divine protection.
Me First,normal,SUPPORT,0,,,DEXTERITY,BRAWL,Foe,Priority 1. The User copies and uses the Move the target was intending to use. It must be a damaging Move.,The user anticipates the next attack so it can hit the target with an astounding speed.
Mean Look,normal,SUPPORT,0,,,TOUGH,INTIMIDATE,Foe,Blocks.,The Pokemon gives a menacing look that freezes the foe on the spot with intense fear.
Mega Kick,normal,PHYSICAL,5,STRENGTH,,DEXTERITY,BRAWL,Foe, -2 Accuracy.,The Pokemon throws a mega powered kick to the foe's face.
Mega Punch,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe, -1 Accuracy.,The Pokemon throws a mega potent hook towards the foe's face.
Metronome,normal,SPECIAL,0,SPECIAL,,DEXTERITY,PERFORM,Foe,Roll a dice to determine this move's power. The appearance and Type of this move are decided by the Storyteller.,The Pokemon waves its hands with rhythm. The energy around follows the cadence and manifests with an impressive attack.
Milk Drink,normal,SUPPORT,0,,,VITALITY,NATURE,User,"Basic Heal. If successful, spend 1 Will point to activate.",The Pokemon drinks a glass of its own milk. The rich taste and nutrients revitalize it.
Mimic,normal,SUPPORT,0,,,CLEVER,PERFORM,Foe,Copies the last move the target used until the end of the scene. That move replaces Mimic.,"Making use of its acting talents, the Pokemon imitates what the target just did."
Mind Reader,normal,SUPPORT,0,,,INSIGHT,CHANNEL,Foe,This Pokémon gets 2 automatic successes on the next Accuracy Roll or Evasion Roll against the target.,The user reads the foe's mind. It knows exactly what to do next.
Minimize,normal,SUPPORT,0,,,SPECIAL,CHANNEL,User,The User can now make up to 5 Evasions per Round.,"The Pokemon compacts its body, appearing smaller than its normal size."
Morning Sun,normal,SUPPORT,0,,,VITALITY,NATURE,User,Basic Heal. If successful spend 1 Will point to activate. Complete Heal during Sunny Weather. If Rain/Sandstorm Weather is in effect or it's night or you are indoors/underground this move only heals 1 HP.,The sun shines brightly on the Pokemon and makes it feel rejuvenated like early in the morning.
Multi-Attack,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,This Move's type will always match the User's first Type.,"A weird-looking Pokemon charged against its foes, the same attack releases different kinds of energy depending on the disk it was holding."
Natural Gift,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,CHANNEL,Foe,User loses its held berry. Ranged. See Natural Gift on p.432 for more info.,The user throws its berry at the foe. The results can be quite surprising.
Nature Power,normal,SPECIAL,3,SPECIAL,,SPECIAL,NATURE,Foe,The type of this move is determined by the environment. See Nature Power p.432 for more info.,The Pokemon makes use of the terrain and asks the nature for aid in battle.
Noble Roar,normal,SUPPORT,0,,,TOUGH,INTIMIDATE,Foe,Reduce the foe's Strength and Special.,The Pokemon makes a roar that commands respect and authority over anyone listening.
Odor Sleuth,normal,SUPPORT,0,,,INSIGHT,ALERT,Foe,The Foe can not Evade moves performed by the User. User's Normal and Fighting Moves can affect Ghost Types and Ghost Moves can affect Normal Types. Add all Successes from this Move to any Rolls to Track the target.,The Pokemon uses its keen smell to detect the foe.
Pain Split,normal,SUPPORT,0,,,WILL,CHANNEL,Foe,The user gives its Pain Penalizations to the foe. User ignores Pain Penalization effects on itself. For cannot ignore them with Will but it can still ignore its own Pain Penalizations. HP on both remains the same.,The user shares its pain with the foe. After a short while it becomes excruciating for the target.
Pay Day,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Ranged. At the end of the battle give Money to the Trainer Equal to its Rank: Starter/Beginner - $20.00 Amateur - $50.00 Ace - $75.00 Pro - $100.00,"This move grants good fortune, making it more likely to get more money after each battle."
Perish Song,normal,SUPPORT,0,,,BEAUTY,PERFORM,Area,"After three rounds, if any Pokémon who heard the song is not removed from battle, it will receive its remaining HP as damage. Sound Based.",A song of mourning and despair that resonates on the minds of anyone who listens. Makes you feel like you are on your death bed.
Play Nice,normal,SUPPORT,0,,,CUTE,ALLURE,Foe,Reduce the foe's Strength.,The user starts playing with the foe in a friendly way. This makes the foe reconsider its aggressive demeanor.
Pound,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,-,A decent hit to smash the foes.
Present,normal,PHYSICAL,0,,,CUTE,ALLURE,Foe,Roll dice with a 50-50 chance of dealing 2 set damage to the target or recovering 2 HP to the target. -1 Accuracy.,The user approaches its foe and gives it a lovely present that may be nice or may be a prank.
Protect,normal,SUPPORT,0,,,WILL,CHANNEL,User,Priority 5. Shield. Reduce 3 Damage this pokemon would receive from a damaging move. Negate effects of Support Moves that target the user. Reduce to zero the set damage from a move the user would take.,The user creates an energy shield to deflect a blow. Some Pokemon may even perform an amazing parry to block the incoming attack.
Psych Up,normal,SUPPORT,0,,,INSIGHT,CHANNEL,Foe,Copy the Target's Attribute and Trait Modifiers and keep them until the end of the scene.,The Pokemon mentalizes itself stronger than anyone. They feel good. They can win. They. Can. Do. This.
Quick Attack,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,Priority 1. Double the Pokémon's movement speed.,An attack as fast as lightning.
Rage,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,If the Pokémon receives damage after using this move. Increase the User's Strength. This effect can stack up to 3 times.,"The user gets angry and throws a tantrum at the foe. If the attacker keeps on fighting, it will make the user rage even harder."
Rapid Spin,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,"Remove Entry Hazards (Spikes, Stealth Rock, etc.) and Leech Seed from the user's side of the field. Increase user's Dexterity.",The Pokemon spins swiftly to strike the foe. Anything near will be scattered around.
Razor Wind,normal,SPECIAL,3,SPECIAL,,DEXTERITY,CHANNEL,All Foes,High Critical. Charge.,A sharp wind current is unleased against anyone standing against this Pokemon.
Recover,normal,SUPPORT,0,,,SPECIAL,NATURE,User,"Basic Heal. If successful, spend 1 Will point to activate. May cure Lethal Damage.",The Pokemon concentrates on restoring its own cells faster than anything imaginable.
Recycle,normal,SUPPORT,0,,,VITALITY,NATURE,User,The Pokémon reuses an Item that has already been spent. (Berries etc.) An Item may not be recycled more than 5 times.,One Pokemon's trash is another one's treasure.
Reflect Type,normal,SUPPORT,0,,,SPECIAL,CHANNEL,User,The Pokémon is now the same type of one of its foes. Lasts for a Scene or until this move is used again.,The Pokemon appears to change its own physiology. This effect changes the Type of the user to match another Pokemon in sight.
Refresh,normal,SUPPORT,0,,,WILL,CHANNEL,User,"The User cure itself from Poison, Burn, or Paralysis.",The Pokemon takes a few seconds to cool down and get back in the game.
Relic Song,normal,SPECIAL,2,SPECIAL,,SPECIAL,PERFORM,All Foes,"Sound Based. Roll 1 Die to put the foe to Sleep. If successful, the User may choose to change its form afterwards.",The user sings and dances to a melody so beautiful you won't notice you were crying while listening to it.
Retaliate,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,"If an ally fainted during this or the last Round, add 3 Extra Dice to the Damage Pool. This effect can only be used once per Ally.",A powerful attack. It will be even stronger if the user just suffered a great loss.
Return,normal,PHYSICAL,0,STRENGTH,HAPPINESS,DEXTERITY,BRAWL,Foe,Add 1 Dice to the Damage Roll for every point of Happiness on the User.,"If the Pokemon is treated with care and love, it will return that affection by giving all it's got in battle."
Revelation Dance,normal,SPECIAL,3,SPECIAL,,DEXTERITY,PERFORM,Foe,This Move's type will always match the User's first Type.,The Pokemon performa a dance. The dance's energy influences the Type of this Move.
Roar,normal,SUPPORT,0,,,TOUGH,INTIMIDATE,Foe,"Low Priority 6. In the wild the battle ends. In an official fight, the Pokémon switches out. If its the last or only Pokémon the move fails. Switcher Move.",A mighty roar that scares the foe.
Rock Climb,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Roll 2 Chance Dice to Confuse the foe. Outside of battle it may be used to climb with ease. -2 Accuracy.,The user climbs on top of the foe. This may be confusing for some Pokemon.
Round,normal,SPECIAL,2,SPECIAL,,SPECIAL,PERFORM,Foe,"If the User and an Ally are able to use Round, then both may choose to do it at the same time. If they do, both Pokémon add 3 Dice to the Damage Roll.",The user attacks the foe with a song. If a teammate joins the song the attack will be stronger.
Safeguard,normal,SUPPORT,0,,,SPECIAL,CHANNEL,User and Allies,"For the next 4 Rounds, the User and its Allies are immune to Status Ailments (Burn. Poison. Sleep. Confuse. Freeze. Paralysis). Lasts 4 Rounds. Previously inflicted Status Ailments remain.",The Pokemon creates an energy shield that protects everyone from harm.
Scary Face,normal,SUPPORT,0,,,TOUGH,INTIMIDATE,Foe,Reduce the foe's Dexterity by 2.,"By making a frightening face, the Pokemon makes others think twice about coming near."
Scratch,normal,PHYSICAL,2,STRENGTH,,DEXTERITY,BRAWL,Foe,-,The Pokemon uses its sharp claws to scratch the enemy.
Screech,normal,SUPPORT,0,,,TOUGH,PERFORM,Foe,Reduce the foe's Defense by 2. Sound Based.,The user disrupts the fighting stance of its foe by sending a sharp sound to the foe's ears.
Secret Power,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,Inflicts abnormal effects. See Secret Power p.432 for more info.,This move absorbs the energy around the user. It may unleash that power in unexpected ways.
Self Destruct,normal,PHYSICAL,8,STRENGTH,,STRENGTH,BRAWL,Area,"After performing the move, the user receives damage equal to its remaining HP.",The Pokemon makes use of its ability to blow up parts of its own body in an impressive display of power.
Sharpen,normal,SUPPORT,0,,,DEXTERITY,ATHLETIC,User,Increase the User's Strength.,The user cuts down the rough edges of its body to make it as sharp as a razor.
Shell Smash,normal,SUPPORT,0,,,STRENGTH,BRAWL,User,"Increase the User's Strength, Special, Dexterity by 2. Reduce the User's Defense and Special Defense by 2.","By breaking its own shell, the user sacrifices defense in exchange of being free to fight with all its power."
Simple Beam,normal,SUPPORT,0,,,INSIGHT,EMPATHY,Foe,"Target Pokémon ability is now ""Simple"".","The Pokemon sends a small psychic wave to its target, giving it a simpler point of view about the world."
Sing,normal,SUPPORT,0,,,CUTE,PERFORM,Foe,Inflict Sleep on the target. Sound Based. -3 Accuracy.,"With a charming song, the user lulls its foe to sleep."
Sketch,normal,SUPPORT,0,,,DEXTERITY,PERFORM,Foe,"Permanently copies a move the target used. Once Copied ""Sketch"" disappears.",The Pokemon draws its foe performing a move. It learns how to perform that move in the process.
Skull Bash,normal,PHYSICAL,5,STRENGTH,,STRENGTH,BRAWL,Foe,Increase the User's Defense. Charge.,The Pokemon withdraws to its shell then charges against the foe.
Slack Off,normal,SUPPORT,0,,,VITALITY,NATURE,User,"Basic Heal. If successful, spend 1 Will point to activate.",The Pokemon gets lazy and loafs around instead of fighting. This makes up for a short rest.
Slam,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe, -2 Accuracy.,"The user slams the foe with its tail, vines, etc. to deal a decent amount of damage."
Slash,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,High Critical. Lethal.,Using parts of its body as a blade the Pokemon pierces and tears the foe with a vicious force.
Sleep Talk,normal,SUPPORT,0,,,,,Random Foe,"While this Pokémon is asleep, it may use one of its Moves at random.","After falling asleep, the Pokemon is still dreaming about the fight."
Smelling Salts,normal,PHYSICAL,3,STRENGTH,,DEXTERITY,BRAWL,Foe,"If the Target is Paralyzed, add 2 Extra Dice to the Damage pool of this Move. After dealing damage, cure the target's Paralysis.",The Pokemon throws some volatile salts onto the foe's face. A paralyzed Pokemon will get a strong smell.
Smokescreen,normal,SUPPORT,0,,,SPECIAL,CHANNEL,Foe,Reduce the foe's Accuracy.,The user convers its foe with a cloud of smoke. Some Pokemon hide inside this screen while others use it as a cover to escape.
Snore,normal,SPECIAL,2,SPECIAL,,SPECIAL,PERFORM,Foe,This move can only be used if the user asleep. Roll 3 Chance Dice to Flinch the foe. Sound Based Move.,"After falling asleep the user lets out a powerful snore, disrupting any focus the foe had."
Soft Boiled,normal,SUPPORT,0,,,INSIGHT,NATURE,User,Basic Heal. If successful spend 1 Will point to activate. ,The user boils a freshly layed egg and restores Health with the energy stored within.
Sonic Boom,normal,SPECIAL,0,,,DEXTERITY,CHANNEL,Foe,This moves always inflicts 1 damage.,"The Pokemon attacks with a small destructive shock that can go through armor, thick hide, or walls to deal some damage."
Spike Cannon,normal,PHYSICAL,1,STRENGTH,,DEXTERITY,BRAWL,Foe,Ranged. Successive Actions.,The Pokemon shoots a wave of pointy projectiles at the foe.
Spit Up,normal,SPECIAL,4,SPECIAL,,DEXTERITY,CHANNEL,Foe,"Must have used the move ""Stockpile"" prior to this move, otherwise it will fail. Lose all Stockpile modifiers.","After storing power, the Pokemon spits that energy at the foe. The user returns to its original size."
Splash,normal,SUPPORT,0,,,DEXTERITY,BRAWL,User,-,"The user just flops splashing some water, this has no effect at all..."
